timeOfPacket,version,InternetHeaderLength,TypeOfService,TotalLength,Identification,Flags,FragmentOffset,TimeToLive,Protocol,CheckSum,HOST,SrcAddOct1,SrcAddOct2,SrcAddOct3,SrcAddOct4,DstAddOct1,DstAddOct2,DstAddOct3,DstAddOct4,payload,signature,ReasonOfSignatureStatus
2017-06-18 13:29:41.166827,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0xe9b,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,38004,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:29:41.820865,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0xe9e,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,38001,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xeb\x03\x00\x00\x00\x01\x03\x00\x00\x00\xef\xff\xff\xfa'",Good,OK
2017-06-18 13:29:42.128882,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,48,0xea8,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37983,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\x05\x06\x00\x00\x00\x02\x04\x00\x00\x00\xef\xff\xff\xfa\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:29:45.341066,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0xeb9,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37974,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:29:45.835094,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0xec3,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37964,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:29:46.197115,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0xeca,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37957,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:29:46.609138,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0xed1,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37950,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:29:48.141226,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0xed5,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37946,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:29:48.482246,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0xed9,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37942,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:33:53.558263,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0xf17,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37880,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:34:03.030805,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0xf1d,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37874,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:34:03.292820,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,48,0xf21,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37862,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\x05\x06\x00\x00\x00\x02\x04\x00\x00\x00\xef\xff\xff\xfa\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:34:07.565064,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0xf3b,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37844,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:34:08.307107,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0xf3d,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37842,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:34:08.553121,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0xf43,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37836,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:34:09.393169,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0xf47,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37832,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:34:09.610181,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0xf4b,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37828,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:34:10.116210,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0xf51,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37822,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:34:10.471230,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0xf56,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37817,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:35:31.318855,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0xf83,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37772,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:35:31.550868,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0xf8a,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37765,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:35:43.335542,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0xf95,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37754,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:35:43.570555,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0xf9c,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37747,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:35:50.355944,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0xfb6,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37721,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:35:50.561955,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0xfbd,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37714,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:35:56.067270,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0xfc7,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37704,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:35:56.744309,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0xfcc,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37699,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xeb\x03\x00\x00\x00\x01\x03\x00\x00\x00\xef\xff\xff\xfa'",Good,OK
2017-06-18 13:35:57.305341,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0xfd9,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37686,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:36:02.393632,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x1003,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37644,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:36:02.649647,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x1007,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37640,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:36:02.798655,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x100b,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37636,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:36:02.947664,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x100e,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37633,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:36:03.267682,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x1014,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37627,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:36:03.712707,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x101c,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37619,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:36:04.755767,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x101f,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37616,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:36:05.814828,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x1028,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37607,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:48:50.560569,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x111a,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37365,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:49:00.570141,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x112f,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37344,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:49:05.574427,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x113c,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37331,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:49:11.306755,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x114a,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37317,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:49:11.546769,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x114e,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37313,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xeb\x03\x00\x00\x00\x01\x03\x00\x00\x00\xef\xff\xff\xfa'",Good,OK
2017-06-18 13:49:11.793783,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,48,0x1152,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37301,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\x05\x06\x00\x00\x00\x02\x04\x00\x00\x00\xe0\x00\x00\xfc\x04\x00\x00\x00\xef\xff\xff\xfa'",Good,OK
2017-06-18 13:49:11.825785,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x1153,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37308,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:49:12.303812,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x115e,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37297,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:49:14.704950,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x1183,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37260,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:49:15.015967,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x1188,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37255,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:49:15.311984,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,48,0x118d,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37242,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\x05\x06\x00\x00\x00\x02\x04\x00\x00\x00\xef\xff\xff\xfa\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:49:15.542998,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x1190,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37247,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:49:15.744009,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x1194,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37243,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:49:17.039083,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x1197,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37240,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:49:17.462107,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x119a,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37237,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:55:57.403983,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x1202,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37133,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:55:57.568992,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x1207,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37128,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:56:05.275433,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x120f,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37120,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
